"","IdOrig","MeanCatch","TotalCatch","TooFewCatchYears","PercentMissingTooHigh","NoCatch","SpeciesCatName","NoRamOrSofiaBiomass","NoSpeciesCategory","WrongSpeciesCategory","DropFishery"
"5542","8534-FAO-37-33",2,2,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5543","8536-FAO-37-33",2.33333333333333,7,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5544","8537-FAO-37-34",3.25,13,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5545","8538-FAO-37-33",1,1,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5546","8539-FAO-37-45",2,6,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"5547","8541-FAO-37-32",8.5,34,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5548","8544-FAO-37-57",4.25,17,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"5549","8545-FAO-37-33",1,2,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5550","8547-FAO-37-38",2,8,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5551","8550-FAO-37-33",10.6666666666667,32,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5552","8554-FAO-37-38",2,2,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5553","8556-FAO-37-45",1,1,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"5554","8557-FAO-37-31",5,10,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"5555","8558-FAO-37-43",1.4,7,TRUE,FALSE,FALSE,"Lobsters, spiny-rock lobsters",FALSE,FALSE,FALSE,1
"5556","8559-FAO-37-38",1.33333333333333,4,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5557","8560-FAO-37-33",1.33333333333333,4,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5558","8561-FAO-37-33",1,1,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5559","8562-FAO-37-45",18,108,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"5560","8564-FAO-37-33",1.83333333333333,11,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5561","8565-FAO-37-35",7,21,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"5562","8566-FAO-37-37",9.16666666666667,55,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5563","8568-FAO-37-57",2,6,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"5564","8570-FAO-37-35",17,34,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"5565","8571-FAO-37-33",32.5,65,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5566","8573-FAO-37-33",1.5,3,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5567","8574-FAO-37-32",5.66666666666667,17,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5568","8576-FAO-37-45",37,185,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"5569","8577-FAO-37-33",4.5,18,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5570","8578-FAO-37-33",2.5,5,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5571","8579-FAO-37-45",7.33333333333333,22,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"5572","8587-FAO-37-57",4,8,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"5573","8591-FAO-34-39",4299.33333333333,12898,TRUE,FALSE,FALSE,"Marine fishes not identified",FALSE,FALSE,FALSE,1
"5574","8593-FAO-37-33",1,1,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5575","8594-FAO-37-33",6.25,25,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5576","8599-FAO-37-43",1.66666666666667,10,TRUE,FALSE,FALSE,"Lobsters, spiny-rock lobsters",FALSE,FALSE,FALSE,1
"5577","8601-FAO-37-34",1.33333333333333,4,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5578","8602-FAO-37-33",1,3,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5579","8603-FAO-37-33",8.5,34,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5580","8605-FAO-37-37",6.25,25,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5581","8608-FAO-37-33",13.5,54,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5582","8614-FAO-37-24",47,94,TRUE,FALSE,FALSE,"Shads",FALSE,FALSE,FALSE,1
"5583","8616-FAO-37-38",2,6,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5584","8617-FAO-37-34",4.66666666666667,28,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5585","8618-FAO-37-38",1,3,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5586","8619-FAO-37-38",9,54,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5587","8620-FAO-37-38",1.5,3,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5588","8621-FAO-37-34",1.5,6,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5589","8622-FAO-37-38",1,1,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5590","8623-FAO-37-33",37.3333333333333,224,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5591","8626-FAO-37-38",23.6666666666667,71,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5592","8627-FAO-37-33",2,8,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5593","8629-FAO-37-33",11,11,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5594","8630-FAO-37-33",10,30,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5595","8631-FAO-37-33",4.75,19,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5596","8633-FAO-71-36",12.6,63,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5597","8637-FAO-71-42",NA,0,TRUE,TRUE,TRUE,"Crabs, sea-spiders",FALSE,FALSE,FALSE,1
"5598","8638-FAO-34-39",2403,2403,TRUE,FALSE,FALSE,"Marine fishes not identified",FALSE,FALSE,FALSE,1
"5599","8640-FAO-71-45",NA,0,TRUE,TRUE,TRUE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"5600","8642-FAO-71-36",1,1,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5601","8644-FAO-71-43",NA,0,TRUE,TRUE,TRUE,"Lobsters, spiny-rock lobsters",FALSE,FALSE,FALSE,1
"5602","8647-FAO-31-36",5,25,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5603","8656-FAO-31-36",143,715,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5604","8661-FAO-31-36",102,510,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5605","8662-FAO-34-33",70,210,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5606","8663-FAO-34-37",62.6666666666667,188,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5607","8664-FAO-34-45",3217,3217,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"5608","8665-FAO-34-36",484,968,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5609","8666-FAO-34-37",64.6666666666667,194,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5610","8667-FAO-34-38",12.3333333333333,37,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5611","8668-FAO-34-38",70,210,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5612","8670-FAO-34-33",146,438,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5613","8671-FAO-34-38",108.666666666667,326,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5614","8679-FAO-34-35",2.33333333333333,7,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"5615","8680-FAO-34-37",18,54,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5616","8681-FAO-34-37",6,18,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5617","8682-FAO-34-34",7.83333333333333,47,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5618","8686-FAO-34-33",282.333333333333,847,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5619","8687-FAO-34-33",69.3333333333333,208,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5620","8688-FAO-34-38",11,11,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5621","8692-FAO-34-36",7.66666666666667,23,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5622","8693-FAO-34-33",1067.66666666667,3203,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5623","8699-FAO-34-38",20,60,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5624","87-FAO-37-34",18.5,111,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5625","870-FAO-27-38",97.3333333333333,292,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5626","8703-FAO-34-37",80.3333333333333,241,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5627","8704-FAO-34-33",149.666666666667,449,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5628","8706-FAO-34-38",1734,5202,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5629","871-FAO-27-38",1,1,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5630","8711-FAO-34-38",681.666666666667,2045,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5631","8713-FAO-34-33",19.6666666666667,59,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5632","8716-FAO-34-38",15.3333333333333,46,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5633","8718-FAO-34-43",74,148,TRUE,FALSE,FALSE,"Lobsters, spiny-rock lobsters",FALSE,FALSE,FALSE,1
"5634","8719-FAO-34-33",581.666666666667,1745,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5635","872-FAO-27-38",111.2,556,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5636","8720-FAO-34-45",247.666666666667,743,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"5637","8721-FAO-34-52",1341.66666666667,4025,TRUE,FALSE,FALSE,"Abalones, winkles, conchs",FALSE,FALSE,FALSE,1
"5638","8724-FAO-34-33",423,1269,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5639","8727-FAO-34-33",86.6666666666667,260,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5640","873-FAO-27-38",1.33333333333333,4,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5641","8730-FAO-34-37",787.666666666667,2363,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5642","8731-FAO-34-38",147.666666666667,443,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5643","8732-FAO-34-45",83,83,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"5644","8735-FAO-34-76",36,108,TRUE,FALSE,FALSE,"Sea-urchins and other echinoderms",FALSE,FALSE,FALSE,1
"5645","8737-FAO-34-36",10,10,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5646","8738-FAO-34-38",310.666666666667,932,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5647","8740-FAO-34-33",35,105,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5648","8741-FAO-34-38",78.3333333333333,235,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5649","8744-FAO-34-31",369,1107,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"5650","8745-FAO-34-43",675,2025,TRUE,FALSE,FALSE,"Lobsters, spiny-rock lobsters",FALSE,FALSE,FALSE,1
"5651","8747-FAO-34-37",143,429,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5652","8749-FAO-34-34",313.666666666667,941,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5653","875-FAO-27-38",488,2440,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5654","8750-FAO-34-36",119.333333333333,358,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5655","8751-FAO-34-36",123.75,495,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5656","8763-FAO-51-36",2,2,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5657","8773-FAO-51-76",251,1255,TRUE,FALSE,FALSE,"Sea-urchins and other echinoderms",FALSE,FALSE,FALSE,1
"5658","8778-FAO-51-36",1.6,8,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5659","8783-FAO-51-36",2.16666666666667,13,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5660","8786-FAO-57-36",24.3333333333333,73,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5661","8792-FAO-57-36",85.3333333333333,256,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5662","8797-FAO-57-36",35.3333333333333,106,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5663","881-FAO-27-31",2,2,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"5664","8812-FAO-21-37",169.333333333333,508,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5665","8813-FAO-21-37",6.33333333333333,19,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5666","882-FAO-34-33",602.8,3014,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5667","8826-FAO-71-36",156.5,313,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5668","883-FAO-34-36",22.75,91,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5669","8842-FAO-77-77",17460.5,34921,TRUE,FALSE,FALSE,"Miscellaneous aquatic invertebrates",FALSE,FALSE,FALSE,1
"5670","885-FAO-31-36",168.166666666667,1009,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5671","8864-FAO-87-36",92.5,185,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5672","8867-FAO-21-39",168.75,675,TRUE,FALSE,FALSE,"Marine fishes not identified",FALSE,FALSE,FALSE,1
"5673","8872-FAO-31-32",292,584,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5674","8885-FAO-77-34",4.66666666666667,28,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5675","889-FAO-87-34",113.2,566,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5676","8895-FAO-21-57",2604.66666666667,7814,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"5677","89-FAO-37-43",100,100,TRUE,FALSE,FALSE,"Lobsters, spiny-rock lobsters",FALSE,FALSE,FALSE,1
"5678","890-FAO-41-32",34,102,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5679","8915-FAO-21-57",2528.33333333333,7585,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"5680","892-FAO-41-36",10,40,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5681","8925-FAO-77-35",165.5,331,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"5682","893-FAO-31-36",20.3333333333333,61,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5683","8939-FAO-21-32",17.6666666666667,53,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5684","894-FAO-34-36",1,2,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5685","8947-FAO-31-76",791.75,3167,TRUE,FALSE,FALSE,"Sea-urchins and other echinoderms",FALSE,FALSE,FALSE,1
"5686","895-FAO-34-37",107,642,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5687","8954-FAO-77-37",1841.6,9208,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5688","8955-FAO-21-32",51,153,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5689","896-FAO-34-32",54,54,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5690","8960-FAO-71-36",2325,4650,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5691","8968-FAO-77-33",1000,1000,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5692","897-FAO-34-36",566.75,2267,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5693","8975-FAO-77-38",9.5,19,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5694","899-FAO-31-36",54.6666666666667,328,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5695","8994-FAO-71-36",1052.5,2105,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5696","9-FAO-37-38",2.33333333333333,7,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5697","9003-FAO-71-45",NA,0,TRUE,TRUE,TRUE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"5698","902-FAO-77-36",44.8,224,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5699","9037-FAO-37-36",120,120,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5700","9044-FAO-34-36",15,15,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5701","9045-FAO-34-33",537.666666666667,1613,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5702","9046-FAO-37-33",262,262,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5703","905-FAO-34-36",7,14,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5704","9050-FAO-34-36",7.66666666666667,23,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5705","9053-FAO-34-38",15.5,31,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5706","906-FAO-31-36",6.33333333333333,19,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5707","9062-FAO-37-56",11,55,TRUE,FALSE,FALSE,"Clams, cockles, arkshells",FALSE,FALSE,FALSE,1
"5708","907-FAO-57-36",2.66666666666667,8,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5709","9079-FAO-37-43",1.5,9,TRUE,FALSE,FALSE,"Lobsters, spiny-rock lobsters",FALSE,FALSE,FALSE,1
"5710","9089-FAO-34-38",51.5,103,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5711","91-FAO-37-33",44,264,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5712","910-FAO-77-36",40,40,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5713","9104-FAO-34-33",1,3,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5714","9105-FAO-34-35",71533.6666666667,214601,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"5715","9107-FAO-37-42",2.4,12,TRUE,FALSE,FALSE,"Crabs, sea-spiders",FALSE,FALSE,FALSE,1
"5716","911-FAO-87-36",20,20,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5717","9129-FAO-34-33",4378.33333333333,13135,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5718","913-FAO-34-37",200,200,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5719","9130-FAO-37-33",517,517,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5720","914-FAO-34-36",1,1,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5721","9141-FAO-34-33",26.6666666666667,80,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5722","9142-FAO-34-35",644.333333333333,1933,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"5723","915-FAO-41-36",13,52,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5724","916-FAO-31-36",2.33333333333333,7,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5725","9162-FAO-34-38",413,826,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5726","9166-FAO-34-38",154,308,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5727","9168-FAO-37-42",3.25,13,TRUE,FALSE,FALSE,"Crabs, sea-spiders",FALSE,FALSE,FALSE,1
"5728","917-FAO-57-36",7.25,29,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5729","9173-FAO-34-38",13,26,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5730","9174-FAO-37-38",4,8,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5731","9175-FAO-34-36",75.6,378,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5732","9176-FAO-37-36",46.5,93,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5733","9178-FAO-37-31",1.33333333333333,4,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"5734","9180-FAO-37-37",2.66666666666667,16,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5735","9183-FAO-34-36",71,71,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5736","9184-FAO-37-36",5,5,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5737","9189-FAO-51-36",21.5,43,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5738","9190-FAO-51-36",4.66666666666667,14,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5739","9191-FAO-51-36",1,1,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5740","9192-FAO-51-38",186,186,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5741","9196-FAO-51-36",8,8,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5742","9197-FAO-51-36",1,1,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5743","920-FAO-34-38",5,5,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
